time,binary,sig_0,sig_1,sig_2,sig_3,sig_4,sig_5,sig_6,sig_7,sig_8,sig_9,sig_10
2073,1,-0.593195193,0.866990356,-0.02612166,-0.033171076,0.46094144,0.310114593,0.848481665,0.83891528,-0.211003885,0.81739169,0.023022008
2074,0,0.123641832,1.042913735,-0.015411009,-0.000787125,1.121130233,1.279878658,1.293046922,1.030138478,0.513580298,1.031413667,-0.006329339
2075,0,0.327957151,1.034412089,0.035360159,0.065510903,0.178973995,0.293459989,1.045371949,0.640759664,0.509295146,0.860960287,0.040045611
2076,0,0.251538751,0.940925438,-0.002847562,-0.003351354,12.74442145,10.68043984,0.443440045,0.721474066,0.638895376,0.741531853,0.073218391
2077,1,0.165784911,1.087967724,-0.071279571,0.021089907,0.722464558,0.727533082,2.665792416,2.732359552,0.363088259,0.704509731,-0.001446668
2078,0,0.023489743,1.030624644,0.031065263,0.004941807,2.689397616,2.293502068,1.138411342,1.415592546,0.012514451,0.993601472,0.052178745
2079,0,-0.326999611,1.017447069,0.054780897,-0.053232704,1.595542866,1.979627226,0.283294829,0.28682903,-0.331281844,1.121950487,-0.014336653
2080,0,-0.406382082,1.021827859,-0.048236768,0.016104257,0.833758617,1.280098537,1.193785102,1.26814962,-0.56885656,1.194598676,-0.028128027
2081,1,-0.13700392,0.819312154,-0.04551726,0.021659063,0.557822343,0.533835291,0.34652051,0.773603639,-0.074288317,1.128403606,0.042678259
2082,0,-0.37324988,1.017343373,-0.020906566,0.01852255,0.143776713,0.186034243,1.06980677,0.983146498,0.018359099,1.099259063,-0.007624791
2083,0,0.020770741,1.170402914,0.030146802,-0.007882666,1.273127419,1.284514845,1.332024197,1.636038162,0.184241651,0.82619914,0.013276915
2084,0,-0.293619356,1.096121248,0.039400103,0.012847939,0.423388735,0.432274472,0.498573763,0.563605039,-0.392780946,0.987821038,-0.006988858
2085,1,-0.169762427,1.08327125,0.06217256,0.012004017,0.81666042,1.105995242,0.682567999,0.98175916,-0.614762526,1.414450475,0.001408786
2086,1,-0.691395334,0.931123421,0.013318355,0.006473903,0.529334197,0.501565834,0.3045975,0.557864455,-0.397080639,0.838787272,0.003576816
2087,1,-0.323542276,1.014871654,-0.051786153,0.021957456,0.715256828,0.759851411,0.342212878,0.258864853,-0.301052851,0.947448,0.006640308
2088,0,-0.133891915,0.960061585,-0.022146908,0.905109827,2.80962775,2.491393285,0.925052639,1.097681826,-0.07587751,1.10300947,0.009296781
2089,0,0.46543181,0.949264666,0.047045914,-0.052089304,0.689753362,0.27511244,2.549146962,2.146367675,0.130430131,1.076114855,0.004673641
2090,0,0.134587035,1.068406884,-0.049108311,-0.020479857,1.871484653,2.643792299,1.181108667,1.35503429,0.165864926,0.864024922,0.015383447
2091,0,-0.048397181,0.905475724,-0.020876704,-0.064752258,2.923591883,2.757235228,0.959288088,1.454570298,0.255089092,1.064661605,-0.012260217
2092,0,0.08901919,1.081357439,-0.056959088,-0.687607794,3.466821549,4.150843992,1.573035213,1.453961862,0.486095614,0.880384826,0.003877377
2093,0,-0.178410266,1.068426658,-0.034600695,0.053427564,5.00705679,4.88623247,0.241077539,-0.087733497,-0.586631773,1.261543589,0.022203334
2094,0,-0.556860281,1.029494962,-0.037418067,-0.004501455,0.155492317,0.163327362,1.075137214,0.850871229,-0.700162728,0.645705264,-0.015996414
2095,1,0.047141258,1.093000586,0.034080195,-0.107670956,0.817084703,0.922773353,1.207623062,0.801154253,0.276978484,0.91698365,-0.007499334
2096,0,-0.1880276,1.054049364,-0.040745854,-0.076876203,0.298924705,0.19307933,1.131480871,1.203453807,-0.327913377,0.919648922,0.03641278
2097,0,0.342420883,1.050777185,0.02726897,0.069800348,2.289770067,2.057114927,1.692840553,1.237248535,0.17034111,1.184397204,0.034272511
2098,0,0.462639375,0.824019483,0.002834832,0.025021741,1.493493866,1.523084041,3.228342534,3.643948272,0.498071439,1.06171251,0.030096187
2099,1,0.153194317,0.793774105,-0.022654298,0.00072637,0.637991815,0.558906629,0.617464129,0.069855237,-0.173763932,1.000535077,0.031688811
2100,1,-0.235192856,1.150744735,0.031511437,-0.012937602,1.086635221,1.191440227,0.404638487,0.323575822,0.123911414,0.983122051,0.03144662
2101,0,-0.135811211,0.994763666,0.058233506,0.06209921,1.747423468,1.8618619,1.982357376,1.80426231,0.208981654,0.783433855,-0.062782192
2102,0,0.329901015,1.1379488,-0.016357007,0.525267675,0.908185707,0.634744835,1.24545269,0.911756561,0.753523418,1.290119375,0.081276881
2103,0,0.462441921,1.058207715,0.001433915,-0.006448143,2.534782769,2.947674745,2.143003608,2.291361907,0.53802042,1.197840406,0.026222554
2104,0,-0.12351231,1.138123961,0.040606323,-0.00344509,0.783134893,0.922083352,0.623768668,0.999137151,0.0442597,0.891780162,0.024789363
2105,0,0.762398648,0.977966004,0.018234045,-0.074838045,0.252112226,0.182529714,2.475663584,2.172412395,0.583974798,1.101369247,0.027785106
2106,0,-0.093233791,0.931930602,0.043402654,-0.011540151,0.624569611,0.554731481,0.869117574,1.052153278,0.148476309,0.971161164,0.010036045
2107,0,0.208406275,0.996564043,0.003769776,0.04875467,1.844445486,1.768891669,2.186952038,2.789912625,0.102280057,0.926230489,0.009527729
2108,1,-0.50336268,1.147290768,0.011059623,0.018209846,0.625640553,0.365470524,0.521721689,0.552394143,-0.573289276,1.726771313,0.014723633
2109,1,0.406255115,0.892064917,-0.063082155,-0.041456708,1.164997778,0.866801149,3.094879172,2.759247383,0.185990492,0.875210416,-0.018062782
2110,0,0.07633508,0.942017096,0.036795373,-0.001215192,1.288106424,1.121146907,2.44124648,2.479354714,0.144349872,0.929763816,0.056645449
2111,0,-0.149446326,1.072494093,0.000601061,0.01519833,1.067534845,1.074435943,0.7075931,0.852463111,-0.371779259,0.852218569,0.030662109
2112,0,-0.218139803,0.923678635,-0.075955107,-0.010696357,0.117400172,0.10521598,1.071943682,1.451921205,-0.241768659,0.930673621,0.043501271
2113,1,-0.488502297,1.046056387,0.007737119,-0.015063425,3.176374563,3.731343885,0.995145491,1.157372228,-0.176088074,0.927928137,-0.022404191
2114,0,0.160021826,0.870394577,-0.043919532,-0.115965576,0.345251635,0.442442676,1.541907741,1.42177066,0.545901308,0.725680678,0.018728893
2115,1,-0.290307845,1.012031596,0.007541316,0.064239918,1.226223389,1.680842833,0.596629072,0.522067924,-0.552916704,1.026195194,0.024933037
2116,0,0.300093227,1.139605,-0.041927153,-0.055098633,0.642894313,0.531918808,0.638885406,0.471063707,0.553060371,1.093551307,0.007315774
2117,0,0.449699749,0.984307166,0.032707039,-0.001747148,1.347884977,1.322665317,1.173010358,1.515680522,0.500732711,1.206591926,-0.038304651
2118,0,-0.026712779,0.968914605,-0.043199733,-0.126728748,0.373733439,0.447515668,1.702871875,1.542888452,0.01530797,0.959139175,0.025152238
2119,0,0.437585061,0.994389529,0.047591397,0.030106297,1.172300193,1.376375253,1.547839469,1.681414784,0.165047696,0.811539861,0.093550593
2120,0,0.075743999,0.995753004,-0.030658811,0.015358387,4.454382653,5.12011803,1.668691186,1.457696297,0.167932865,1.455850296,0.030632117
2121,0,0.217234693,0.96531427,-0.00029188,-0.016974289,0.35891354,0.37662962,1.609225079,1.382824675,-0.219687374,0.995805843,0.001814417
2122,1,0.090921737,1.119092555,-0.010637991,-0.014224942,4.793960986,6.713270362,0.765444174,1.073331257,0.304638094,1.324446576,0.028478426
2123,0,0.53417931,0.92183824,0.054347526,0.033310296,0.507239064,0.47135593,2.185808992,2.491497228,1.090844082,1.277085227,0.019431113
2124,0,-0.27340301,0.956642853,-0.041679776,-0.013726184,0.20386076,0.138785294,1.116435734,1.450769598,-0.124204724,1.369488148,0.035099678
2125,0,-0.196394121,0.967031989,0.039119186,0.000476527,1.375009722,0.778244135,1.160616507,1.073643531,-0.403945299,0.955997936,0.04777191
2126,0,0.646880652,0.859909528,0.022735663,-0.009732451,7.469065652,9.668808497,2.2078808,2.082188317,0.857908968,1.395446527,-0.013714138
2127,0,0.351236815,1.05903212,0.013271536,-0.007598208,1.600206396,2.07330608,0.831415191,1.232248172,0.335645527,0.729262132,0.028996829
2128,0,-0.330609418,1.197295647,-0.007210755,0.025732747,0.421291817,0.607420442,0.517075108,0.732487141,-0.290747663,0.946377575,0.01756048
2129,0,0.058716231,1.031369614,-0.012891602,-0.001952312,1.237690854,1.282931571,0.724926125,0.883692435,0.047563121,1.484253681,0.031822134
2130,0,0.531430855,1.129262572,0.038598364,-0.026554898,1.790229221,1.760124148,0.850811135,0.468447527,1.179090722,1.305774386,0.04051365
2131,1,0.284693089,0.956159895,0.031309803,-0.02212874,1.524039779,1.844485155,2.712559226,2.667650594,0.299519357,0.963099082,0.078718809
2132,0,-0.648752138,0.885718892,-0.002002898,-0.023367247,0.715562862,0.716963898,0.299774009,0.610579968,-0.366226125,1.154510445,0.013402082
2133,0,-0.026241297,1.066178911,-0.070609575,0.052924621,1.205310792,1.518290572,0.753677559,0.965322458,0.32158119,0.987800297,0.002320267
2134,0,0.270946125,0.97467879,-0.056703272,0.003259984,1.950383073,2.003225096,3.342958206,3.671016524,0.223928115,1.143377053,-0.007384594
2135,1,-0.191014675,1.090908162,0.009561444,0.011112211,0.646303354,0.608483527,1.267488729,0.755416384,0.177501928,0.719339307,-0.005210232
2136,0,0.100409148,1.083203049,0.067967518,-0.004782819,7.004529545,7.480599249,2.334039293,1.922804466,-0.086526946,0.998512807,-0.032386955
2137,0,-0.643343034,1.055411845,0.012490463,-0.001579502,0.782864988,1.141062443,0.798611421,0.758034022,-0.724103307,1.087321065,-0.004856363
2138,0,0.588825441,1.032089294,0.054463141,0.015436633,2.011872729,2.394902072,2.781190985,2.807339099,0.668585735,0.875903947,0.016055163
2139,0,-0.097704707,1.019529588,0.076840911,0.028110435,2.012778809,2.913072721,0.515816628,0.755068919,-0.132502911,1.167765251,0.001835031
2140,0,0.125211974,0.930190782,0.037474928,0.000128104,1.882724023,1.374492492,0.906019648,0.423412925,0.389988434,1.456465049,0.009248842
2141,0,-0.156675346,1.157437737,-0.030111078,-0.037677209,0.367679878,0.311899761,1.854561371,2.34015051,-0.134503582,0.98079433,0.013599353
2142,0,-0.42913739,1.118715241,-0.024108324,0.008136486,0.290505279,0.301181161,1.237553617,1.251514577,-0.112400374,1.162700959,0.009363421
2143,1,-0.345630328,0.890498651,-0.04382274,0.008444383,0.832774246,0.86411744,0.658296656,0.088122148,-0.275265008,1.043985945,0.009380658
2144,0,-0.586419775,0.848275349,0.048330381,-0.05141895,1.991108757,2.258558401,0.796294728,0.75468163,-0.413238583,0.620409373,0.000936563
2145,0,-0.041244537,0.896754294,-0.056330607,-0.048891102,0.443204798,0.514071902,0.723616313,0.448795957,-0.110104579,1.125998072,-0.028375754
2146,0,-0.318480359,0.938281225,0.002206171,0.026190156,1.151322908,1.37700227,1.265832597,1.77718118,-0.643364544,0.983221747,-0.014420859
2147,0,-1.459719354,0.990367849,-0.02375432,0.070126174,0.189833358,0.194077069,0.2343107,0.277392838,-1.49031285,1.61115025,0.014864343
2148,1,-0.478886218,0.995914688,-0.006715523,-0.007663224,0.3869646,0.229072978,0.540686868,0.604961264,-0.267104007,0.974810568,-0.031010905
2149,0,-0.6686602,0.946777658,-0.137515855,0.019067603,0.269776856,0.213186117,0.429500715,0.046147935,-0.281583749,0.726280344,-0.016222799
2150,0,-0.032167015,1.097860931,0.023480442,0.467133234,0.664574834,0.662988078,1.08885673,1.274658633,-0.398377511,1.037968769,-0.069414296
2151,0,0.431442995,1.05083468,-0.037663777,-0.005486014,2.100639605,2.202541067,1.186901967,1.122021526,0.418972283,0.984271304,-0.025162945
2152,0,-0.436015164,0.948293647,0.044202164,0.000670217,0.218263257,0.182829386,0.917538782,0.969351533,-0.469386478,1.029125234,0.0240487
2153,0,0.643881595,1.085559863,0.037274464,-0.010362741,0.752289274,0.689958967,4.469207338,4.428819487,0.519734875,0.880899899,-0.035655315
2154,0,-0.2970022,0.88840565,-0.026777172,0.007737206,0.589167927,0.770519743,0.917309204,0.866118533,-0.145063832,0.978762227,-0.020299768
2155,0,-0.285631275,0.779672076,-0.004532073,-0.020305282,0.419270839,0.472220156,1.160361133,1.310226562,-0.134761994,1.149613147,-0.022713808
2156,0,0.161735104,0.97907773,-0.006605264,-0.02198522,5.6900022,5.154370836,0.626679222,0.57372155,-0.40006227,1.363215354,0.042324518
2157,0,0.153625594,1.093418536,-0.001428611,0.062139805,1.715451085,1.769446379,1.527146689,1.249828611,0.008636345,0.777449877,0.013065492
2158,0,0.980340703,0.944705684,-0.002853837,0.015492247,15.622514,17.0727756,2.111954706,2.079709892,0.904622481,1.738708778,0.013048293
2159,0,0.08722227,0.995407737,0.01048046,-0.024496418,1.781320336,1.948561783,0.865543654,0.881783409,0.047839181,1.163163508,-0.01873125
2160,0,-0.001378654,1.096438069,-0.01160675,-0.021039963,0.409414244,0.307778518,0.939844061,0.421379422,-0.074447698,1.248740979,-0.026423352
2161,1,-0.708155429,1.026166731,-0.082377678,0.026901095,3.853455042,2.726489032,0.556156018,0.317091827,-1.034455474,0.978126345,-0.019701864
2162,1,0.881614598,0.972859177,-0.01043408,-0.010321632,2.045668794,2.280237167,6.988992316,7.246237235,1.574963551,1.119984546,0.030060824
2163,0,-0.225005212,1.021585522,0.054213273,-0.033458387,1.9141884,1.670455972,0.928136087,0.874277955,-0.220666121,0.998684797,0.015409623
2164,0,0.318770013,1.119298545,0.025837396,-0.009880378,1.820479481,2.755438417,2.232596261,2.509618,0.366324161,1.17005566,0.02318982
2165,0,-0.394766156,1.246006519,-0.01336568,-0.03555685,0.400338543,0.553173816,2.02705042,1.966015086,-0.248626575,0.948093841,0.015328754
2166,0,0.001121545,0.816115746,0.022223282,-0.01184139,1.694310602,1.41117815,0.680636753,1.02721465,-0.060438475,1.016774764,0.068561704
2167,0,0.135087552,1.051124171,-0.031429361,-0.0005159,0.960960001,0.647392778,1.041852301,0.788854853,-0.271294128,1.321279775,-0.002087967
2168,0,0.029295718,0.962555864,-0.005681676,0.032951991,1.32148833,1.346200563,2.76224025,2.327159829,0.211965579,1.36243277,0.015299651
2169,0,0.17930346,1.117411402,0.023731,-0.027079691,1.283564572,1.204628528,1.1517832,1.350361668,0.449888978,1.066639822,0.035677579
2170,0,-0.304420152,1.11761221,0.000686623,-0.047184663,1.685743817,1.728208972,0.859885421,1.157975932,-0.024191708,0.927100557,-0.003581163
2171,0,-0.41226048,0.917767075,0.000553168,0.060344633,0.932862604,1.096484553,0.903685773,0.631695159,-0.644110396,0.911646171,0.026140646
2172,0,-0.461742044,1.015981114,0.009584646,-0.003151018,0.251435511,0.253812733,0.389866118,0.586050073,-0.413246243,1.247514977,0.026556881
2173,1,-1.011689483,1.099674809,-0.018078438,-0.018429481,0.031362745,0.023478654,0.517614156,0.252482703,-1.246836877,0.786770522,0.015190081
2174,0,-0.397689798,0.914253545,-0.014726103,-0.042230484,0.335645398,0.23036802,0.625958088,0.161794951,-0.390323507,0.933389727,0.004226448
2175,0,0.018007881,0.904855671,-0.097267399,-0.039643206,0.115480933,0.129854218,0.61480962,0.122808091,0.176685371,1.21589291,-0.002710447
2176,0,-0.091068774,0.895308183,0.101888615,0.087845799,0.47242005,0.425292885,0.751381088,0.939968003,-0.192176255,0.608466964,0.06596869
2177,1,-0.202713644,1.127267417,-0.016493662,-0.889302239,0.308824262,0.275129099,1.216178401,0.903951639,-0.403686508,0.731064051,0.060107918
2178,0,0.537331823,0.978029853,-0.056884856,-0.012951264,5.782680418,4.456933384,1.506485409,1.278406028,0.668302195,0.968409249,0.00028734
2179,0,-0.013691756,1.037787953,-0.063182569,0.002907873,1.645667892,1.523192222,0.883539977,1.202483634,-0.177851035,0.880284635,0.03804792
2180,0,-0.201739634,1.205766195,-0.044410734,0.031543095,0.326998313,0.204929994,0.773227361,1.300837286,0.288607733,1.127654829,-0.020816187
2181,1,0.298437006,0.996309658,-0.050196605,0.167692505,1.036773871,0.867639295,0.896639109,0.789336505,0.538486256,0.689376122,0.008779488
2182,1,-0.006919899,1.232910097,-0.057647981,0.003034944,0.055349565,0.039512563,0.982598454,0.968822281,0.229961325,0.992828149,0.015528145
2183,1,0.582060174,0.993335944,0.022324654,1.557082361,1.557555238,1.350080101,2.929513593,3.359803406,0.674989834,1.443185493,-0.008610492
2184,0,0.569488729,1.204559111,-0.004907069,0.025690961,3.841058108,3.789266302,1.560828293,1.510475913,0.90715781,1.001382169,0.002259392
2185,1,-0.463689035,1.269371154,-0.002704028,0.02901298,1.241746184,1.236134371,0.263781872,0.323871569,-0.723656939,0.92273028,0.00166113
2186,1,0.167414629,0.809965812,0.061898038,0.105419424,1.291452203,1.960768181,1.182341019,1.086618079,-0.23237708,0.706869236,0.022875325
2187,0,0.106509918,1.029710196,-0.039707536,-0.168415523,0.320216566,0.271575749,2.998688639,2.940721379,-0.355517273,1.072950939,0.000902641
2188,0,-0.042790274,1.170420222,-0.038936266,-0.006494313,2.866604194,1.496625931,1.217280426,0.865987556,0.150251211,1.054109075,0.02947904
2189,0,-0.614649222,0.91507594,0.033374234,0.030403967,0.306635027,0.317193685,0.547424583,0.868450818,-0.611540766,0.797157831,-0.002296981
2190,0,0.105594018,0.922780315,0.023871977,-0.000425797,0.938212077,0.940654283,2.204187563,2.250932596,0.823383449,1.303180135,-0.011607197
2191,0,-0.709303123,1.131399218,-0.004855299,0.097187817,0.832267169,0.823620921,0.272786966,0.45400791,-0.722554584,1.091784232,-0.020205191
2192,1,0.13658129,0.83927098,0.015834369,0.045411602,1.856131016,1.528376527,1.046015158,1.048877976,0.327982039,0.833628574,0.012700837
2193,0,0.391726983,0.961296117,0.009410016,0.010383352,0.67144944,0.509563804,5.397921319,5.43989253,0.303821345,1.015772453,-0.001449032
2194,0,0.205543393,1.063556536,0.002806341,-0.011423052,0.472945799,0.452732841,1.733045547,1.999958126,0.116237278,0.898434723,0.00426305
2195,0,0.42910837,1.009364014,0.013984938,-0.005564064,0.618769042,0.510756592,3.37347586,2.89495292,0.096791759,0.923218488,0.024122085
2196,0,-0.269867449,0.816385498,0.021607542,0.004442406,0.09883869,0.059384354,1.107725748,1.238928103,-0.573386693,0.805743942,-0.027750923
2197,0,-0.13143819,0.910439542,0.052739033,0.022958686,0.286723157,0.304354819,0.794881027,1.335627494,-0.42474861,0.941992339,0.000167019
2198,0,0.215651134,0.947650498,-0.024182031,-0.030198582,1.387041174,1.137547628,1.976620372,1.825382027,-0.24723075,0.70579066,0.001921011
2199,0,0.39104239,1.007774465,-0.031178298,0.003109574,0.876607512,1.355992012,1.432943398,1.119145907,0.486810728,0.969258119,0.038307484
2200,0,1.358864024,0.891713887,0.042425645,0.011369826,1.930984109,2.099044623,2.338067226,2.155516344,1.420387769,0.947059741,0.017729344
2201,0,-0.247236721,1.073243192,0.138180352,0.0760295,4.295781548,5.331422262,0.918323672,1.076251931,-0.432153256,1.017290733,-0.015539379
2202,1,-0.454629895,1.080739243,0.003454072,-0.006108045,0.118430264,0.10443575,1.056746235,1.093853358,-0.5867038,0.921569516,0.025488449
2203,1,-0.371178424,0.99453759,-0.077307633,0.246635579,0.431732548,0.546166063,0.714881363,0.93999148,-0.655228311,0.782093018,0.0260211
2204,0,0.235649803,1.223166913,0.036701166,0.0901825,0.096570853,0.07916199,1.586635404,1.525845046,0.340610086,0.937972085,0.021374816
2205,1,-0.040802887,0.908556048,-0.00266951,-0.018560948,0.749350354,0.594446697,0.829012643,1.194593595,0.204953623,0.874748644,-0.016110785
2206,0,-0.240535305,0.924602771,-0.03103868,-0.052164125,0.140362771,0.134160567,1.171156795,1.177594483,0.209336032,1.111313792,0.003108812
2207,0,0.562798668,1.110597644,0.013968326,0.010917929,3.674626352,3.952543999,1.068604188,1.451062202,-0.118641668,0.718170688,-0.019331256
2208,0,-0.003503585,0.952284279,0.035789412,-0.00894055,8.046653353,10.46678937,1.577788384,1.765345638,-0.311139982,1.11449665,0.010951139
2209,0,-0.281950552,1.104058291,0.011144287,0.018577986,0.109601012,0.138978216,0.416370086,0.835380891,-0.554908126,0.718199246,-0.004360848
2210,0,0.237645922,0.993722086,0.010910583,-0.001789209,0.493163476,0.521020025,2.024839586,2.236560811,0.360859818,0.778517654,0.013012372
2211,0,0.123168213,0.935362184,0.011150812,-0.010253434,1.963567428,2.817942265,0.469428547,0.359425608,0.216828689,0.862271241,-0.033930491
2212,0,-0.425662598,1.102012179,0.038696357,0.093239516,1.754011043,1.62327165,1.299608211,1.205775619,-0.869517905,1.044723196,-0.00927265
2213,1,-0.503574011,0.980295344,-0.025268653,-0.007967524,1.511965519,1.678690939,0.689456284,0.317047605,-0.909484904,1.110588262,0.034163989
2214,0,-0.004423433,0.956174595,0.003818705,0.006619903,0.96056154,1.022664991,2.206352219,2.211183408,-0.222606838,0.884311052,0.030287235
2215,0,0.527446503,0.852381716,-0.002689239,-0.050422348,0.900526931,0.797468811,1.418504955,1.184544882,0.602179614,0.789500394,0.004116718
2216,0,0.347122988,0.972621443,-0.000688557,0.02739011,0.296511056,0.308099504,1.125957617,1.321962793,0.169400356,0.919933616,0.00072519
2217,0,0.720544622,0.874391715,-0.020941863,-0.01187259,0.620756979,0.62649717,3.818352464,3.440418115,0.213752118,0.84120695,0.019777315
2218,0,0.587381465,1.085994511,-0.070249509,-0.012816211,0.875895006,0.831347823,1.711242581,1.743428836,0.97668658,0.850038255,0.005619562
2219,0,-0.19984194,0.922486216,0.032782904,-0.006428227,0.532385913,0.46376748,1.25596551,1.245401969,0.054120736,1.27219793,-0.026418062
2220,0,0.268555627,1.076226239,0.04310136,-0.014935234,1.114485935,1.134728091,1.372728537,1.356802034,0.24551296,1.247826328,0.024674624
2221,0,0.48378522,1.254039673,0.01203591,0.016108946,19.01052075,18.89096948,1.279505275,1.049317917,0.579885785,0.942818272,0.036787946
2222,0,-0.092168034,1.091486742,-0.002205454,-0.012567219,0.265909109,0.243302989,0.439753705,0.227422811,-0.666050825,1.008200878,0.009363821
2223,0,-0.260314003,0.924738945,0.049745982,0.025165568,0.679252157,0.765314056,0.59814096,1.08153154,-0.638952139,0.878147006,-0.027829532
2224,0,0.356867292,0.944056683,-0.06384364,-0.018611882,10.7700508,10.99075613,3.936106272,3.671540309,0.187925547,1.08603644,0.023245627
2225,0,-0.297021544,0.967150776,-0.047837731,0.004401117,0.389365359,0.435362542,0.982493134,1.236023112,-0.43921203,0.726768676,0.033287177
2226,0,-0.117311369,0.909970455,-0.02799319,0.005872104,0.774644844,0.606556113,0.340668741,0.51500767,-0.266805913,0.847349699,0.030242946
2227,1,0.673126031,0.738053339,0.018856674,-0.097890272,1.358468461,1.040105684,2.865474152,2.571445252,0.914862897,0.99486521,-0.007381238
2228,1,-1.078549992,1.073589306,-0.043775006,0.053333973,0.265820564,0.22973997,0.211517517,0.38856065,-0.993896016,1.416672861,0.009232092
2229,0,-0.25663801,0.865106528,0.007722363,-0.082231823,0.4256816,0.296326317,1.936634079,1.9729498,0.17725693,0.99449248,-0.003079325
2230,0,-0.072985767,0.837871739,0.095714705,-0.049921431,2.778672369,3.153807063,0.822465559,0.957890811,-0.676914228,1.11894514,0.014771023
2231,0,0.05543238,0.88741798,-0.037967201,0.022899003,3.882484167,4.127740372,1.990720583,1.65928575,-0.474527502,1.147274685,-0.012252314
2232,0,0.411524909,1.154879232,-0.017220517,-0.007457562,1.274520324,1.1937442,1.014973597,1.088932091,0.13935905,0.918637388,0.067936864
2233,0,-0.384612744,1.002136217,-0.030341821,0.009782821,0.143343555,0.124740563,0.541424555,0.344214003,-0.709542327,1.264565871,-0.040346533
2234,0,0.566916636,0.996807455,0.00531589,-0.034804698,0.41032148,0.379502743,1.394783242,1.380362233,0.321903613,1.118835549,-0.0327106
2235,0,-0.419449861,0.881313734,-0.02490521,9.179404747,0.109859721,0.064540998,0.876187279,1.059289064,-0.317852982,1.149094035,0.026961367
2236,0,-0.177500035,0.807005229,0.02733706,-0.069971425,0.292552293,0.284463673,0.449039177,0.177950926,-0.099422598,1.049266207,-0.017829333
2237,0,0.047003247,1.029184709,0.039599194,0.009178129,1.744784083,1.767697002,1.294021378,1.95282582,-0.008606001,0.885250377,-0.008329318
2238,0,-0.036568506,0.929322551,-0.047768711,-0.005956544,1.501594049,1.374395287,0.574825774,1.080227423,-0.025317259,1.271579561,-0.007774115
2239,0,0.242192224,0.991688341,-0.091392025,0.046810706,2.010272575,2.325830571,3.231283059,3.276409892,0.234469664,1.021242517,0.024553145
2240,0,-0.099968955,1.103280355,0.015660056,0.026718628,0.199667875,0.210966584,0.421978324,0.71689057,0.168999647,1.098008567,0.045926273
2241,1,0.020510734,1.009080218,0.016338063,0.057716228,2.500048561,3.152988901,0.990850888,0.882447423,-0.294161393,1.012690124,0.057547717
2242,0,0.271350752,0.997477213,-0.005238691,0.026239449,0.449505048,0.294372305,1.481718837,1.542928568,0.480668533,0.829160551,0.022120223
2243,0,-0.173261779,0.960430128,0.041415274,0.001607951,0.562491006,0.552036845,3.498743836,3.51507822,-0.101144706,0.797951995,-0.021856033
2244,1,-0.472081366,1.146279625,-0.008906937,0.004412546,0.306662172,0.406408104,0.497244528,0.501904179,-0.866359111,1.469307584,0.001977645
2245,1,-0.730352266,1.012130854,-0.00080575,0.017757467,0.740707938,0.505126876,0.258131981,-0.050045872,-0.69563509,1.274786159,0.027491859
2246,1,0.103643885,0.940035521,0.028635467,-0.009237953,0.508167944,0.446742076,1.036815422,1.313978662,-0.013178981,0.981877858,0.047504943
2247,1,-0.02122705,1.017584744,0.053710925,-0.023190912,2.768214805,2.660343005,3.227410418,3.044235792,0.019594956,0.765710812,-0.028143422
2248,0,1.131920136,1.058622087,0.025572744,0.054814775,3.730075911,2.708888765,10.49030039,10.85667275,0.949646946,0.812274426,-0.01548846
2249,1,-0.092714883,0.936775495,-0.054294727,-0.049625019,0.524429097,0.488130725,0.621835107,0.647457823,-0.430157814,0.788643916,0.032238647
2250,1,0.253986957,0.96057958,0.027726176,-0.012908436,3.015951385,2.947365562,1.7042447,1.73476624,0.277780112,1.093273313,0.038745031
2251,1,0.457894098,0.950634907,-0.010169749,-0.041018543,6.158338096,3.512178142,1.334745744,1.075446165,0.265054196,1.006291354,0.04036233
2252,0,0.184480581,1.1734795,-0.07776981,-0.022640352,2.833953404,3.542702575,1.077808414,0.883151674,-0.149006514,0.982279702,0.031075209
2253,0,-0.457594583,1.037738792,0.056298945,2.47047E-05,0.368908384,0.308052812,1.180553748,1.156103865,-0.595252814,1.404215359,0.044248227
2254,0,0.329030155,1.081681971,-0.029419479,0.019292235,3.719626959,4.694411936,1.522080642,1.575998935,0.246638767,1.328349044,-0.000544132
2255,0,-0.444624498,1.162615369,-0.082112252,-0.05203243,1.172857571,0.949633263,2.122881663,2.140837431,-0.150028039,0.893487244,0.036947715
2256,0,0.84828724,0.898755911,-0.040709129,0.00634245,2.189840568,1.857844155,1.341470194,1.227182464,0.918865248,1.294771889,0.034704561
2257,0,0.86857728,0.818143938,0.042480077,-0.011849638,15.05164673,13.50020689,3.606309049,4.148672692,0.944119205,0.628810993,0.014306074
2258,0,0.441052247,0.9208091,-0.033166692,0.000567028,3.61497412,3.836964247,1.94814623,2.20202962,0.201013221,0.874215329,0.096657151
2259,0,0.083462352,0.930993051,0.025297713,0.010119774,0.274674824,0.356330703,0.771402897,1.600888481,-0.405532765,1.616860566,0.033147452
2260,1,-0.22947811,0.981795792,-0.036279339,-0.008366626,0.770201727,0.631175492,1.147984283,1.120795846,-0.330631388,0.815038453,-0.030873486
2261,0,-0.439209509,0.999831678,0.032102898,0.001405566,0.294613856,0.293180521,1.330212497,1.046732503,-0.758063096,1.171820816,-0.017468511
2262,1,0.425082942,0.8583821,0.011755807,-0.023980225,1.368350103,1.298402491,1.869410123,1.687770817,0.772993785,1.007099597,-0.01714896
